Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-26 18:00:00, TS, 14.40, 134.40, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-27 00:00:00, TS, 14.80, 134.40, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-27 06:00:00, TS, 15.90, 134.70,  0.0, 1004.0,tokyo,-100.000,   8.390,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-27 12:00:00, TS, 17.00, 134.70,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-27 18:00:00, TS, 17.80, 134.80,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-28 00:00:00, TS, 18.40, 135.50,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-28 06:00:00, TS, 19.00, 136.30,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-28 12:00:00, TS, 19.90, 137.70,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-28 18:00:00, TS, 20.80, 139.00,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-29 00:00:00, TS, 21.50, 140.20,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2017113N09144,2017,01, WP, MM,MUIFA,2017-04-29 06:00:00, TS, 22.70, 141.80,  0.0, 1008.0,tokyo,-100.000,   1.521,main
2017114S08137,2017,04, SP, EA,FRANCES,2017-04-24 00:00:00, NR, -7.80, 136.50, 15.0, 1008.0,bom,   0.169,   0.294,main
2017114S08137,2017,04, SP, EA,FRANCES,2017-04-24 06:00:00, NR, -8.10, 135.30, 20.0, 1006.0,bom,   1.772,   1.429,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-24 12:00:00, NR, -8.10, 134.50, 20.0, 1008.0,bom,   1.772,   0.294,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-24 18:00:00, NR, -8.00, 133.90, 20.0, 1008.0,bom,   1.772,   0.294,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-25 00:00:00, NR, -7.50, 133.20, 20.0, 1009.0,bom,   1.772,   0.172,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-25 06:00:00, NR, -7.50, 132.90, 20.0, 1006.0,bom,   1.772,   1.429,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-25 12:00:00, NR, -7.30, 132.60, 20.0, 1008.0,bom,   1.772,   0.294,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-25 18:00:00, NR, -7.40, 132.10, 25.0, 1006.0,bom,   8.811,   1.429,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-26 00:00:00, NR, -7.70, 131.50, 25.0, 1006.0,bom,   8.811,   1.429,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-26 06:00:00, NR, -7.70, 131.70, 25.0, 1003.0,bom,   8.811,   7.732,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-26 12:00:00, NR, -8.50, 131.40, 25.0, 1005.0,bom,   8.811,   2.686,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-26 18:00:00, NR, -8.80, 130.70, 25.0, 1004.0,bom,   8.811,   4.868,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-27 00:00:00, NR,-10.00, 130.10, 30.0, 1002.0,bom,  25.808,  10.454,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-27 06:00:00, NR,-10.50, 129.20, 35.0,  997.0,bom,  38.771,  31.234,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-27 12:00:00, NR,-10.70, 128.30, 45.0,  994.0,bom,  55.849,  43.442,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-27 18:00:00, NR,-11.00, 127.50, 50.0,  993.0,bom,  60.653,  46.447,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-28 00:00:00, NR,-11.30, 126.40, 55.0,  990.0,bom,  69.702,  52.321,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-28 06:00:00, NR,-11.80, 125.60, 65.0,  983.0,bom,  78.895,  68.833,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-28 12:00:00, NR,-12.20, 125.10, 65.0,  981.0,bom,  78.895,  70.691,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-28 18:00:00, NR,-12.40, 124.40, 65.0,  980.0,bom,  78.895,  71.188,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-29 00:00:00, NR,-12.70, 124.00, 65.0,  982.0,bom,  78.895,  69.502,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-29 06:00:00, NR,-13.00, 123.80, 55.0,  989.0,bom,  69.702,  58.471,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-29 12:00:00, NR,-13.00, 123.20, 50.0,  992.0,bom,  60.653,  48.176,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-29 18:00:00, NR,-13.10, 122.60, 35.0, 1000.0,bom,  38.771,  16.678,main
2017114S08137,2017,04, SI, WA,FRANCES,2017-04-30 00:00:00, NR,-13.40, 122.20, 35.0, 1002.0,bom,  38.771,  10.454,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-10 00:00:00, TS, 13.00, 119.00,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-10 06:00:00, TS, 13.40, 118.50,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-10 12:00:00, TS, 14.00, 117.80,  0.0, 1006.0,tokyo,-100.000,   4.459,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-10 18:00:00, TS, 15.00, 117.30,  0.0, 1004.0,tokyo,-100.000,   8.390,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-11 00:00:00, TS, 16.00, 116.80, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-11 06:00:00, TS, 17.10, 116.60, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-11 12:00:00, TS, 18.10, 116.20, 35.0, 1002.0,tokyo,   0.000,  15.757,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-11 18:00:00, TS, 19.30, 115.60, 40.0,  998.0,tokyo,  10.928,  27.967,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-12 00:00:00, TS, 20.10, 114.90, 45.0,  994.0,tokyo,  22.064,  39.314,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-12 06:00:00, TS, 21.20, 114.50, 50.0,  990.0,tokyo,  33.442,  48.188,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-12 12:00:00, TS, 22.00, 114.40, 55.0,  985.0,tokyo,  43.392,  55.687,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-12 18:00:00, TS, 22.90, 114.60, 45.0,  994.0,tokyo,  22.064,  39.314,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-13 00:00:00, TS, 24.00, 115.00,  0.0, 1002.0,tokyo,-100.000,  15.757,main
2017161N13119,2017,02, WP, MM,MERBOK,2017-06-13 06:00:00, TS, 25.50, 115.70,  0.0, 1004.0,tokyo,-100.000,   8.390,main
